"Deaths","Injured","Affected","Damage","Natural","Tech","Africa","America","Asia","Europe","Oceania"
12,5,20,0,1,0,0,0,1,0,0
33,20,20,0,0,1,1,0,0,0,0
24,0,0,0,1,0,0,1,0,0,0
20,0,222,0,1,0,0,0,1,0,0
12,0,2000,0,1,0,0,0,1,0,0
6,0,3000,145000,1,0,1,0,0,0,0
132,0,10966,0,1,0,1,0,0,0,0
1,0,6535,0,1,0,1,0,0,0,0
12,11,11,0,0,1,1,0,0,0,0
5,0,450,0,1,0,1,0,0,0,0
441,1350,5923350,2510000,1,0,0,0,1,0,0
364,0,8000,0,1,0,1,0,0,0,0
6,0,1200,0,1,0,0,0,1,0,0
50,0,106,0,1,0,1,0,0,0,0
0,0,17000,0,0,1,0,0,1,0,0
2,0,38000,0,1,0,1,0,0,0,0
27,0,6000,0,1,0,1,0,0,0,0
0,0,50000,0,1,0,0,0,1,0,0
4,0,0,659000,1,0,0,0,0,1,0
0,0,15610,0,1,0,1,0,0,0,0
1,0,1000,0,1,0,1,0,0,0,0
0,0,9000,0,1,0,1,0,0,0,0
4,0,46472,0,1,0,1,0,0,0,0
0,0,10000,0,1,0,1,0,0,0,0
42,20,50020,8000,1,0,0,0,1,0,0
0,0,11000,0,1,0,1,0,0,0,0
26,0,15000,0,1,0,0,0,1,0,0
0,0,43849,0,1,0,0,0,1,0,0
5,0,33000,0,1,0,0,0,1,0,0
60,0,0,0,1,0,0,0,1,0,0
11,3,3,0,0,1,1,0,0,0,0
11,7,7,0,0,1,1,0,0,0,0
5,300,300,10000,1,0,0,0,0,1,0
58,140,140,0,0,1,1,0,0,0,0
11,39,39,0,0,1,1,0,0,0,0
169,0,0,0,0,1,0,0,0,1,0
11,0,0,0,0,1,1,0,0,0,0
49,0,0,0,0,1,1,0,0,0,0
0,0,1500,0,1,0,0,0,0,1,0
0,0,150,15500,1,0,0,1,0,0,0
3,0,1680,0,1,0,1,0,0,0,0
0,5,130,0,1,0,0,0,1,0,0
30,0,0,0,0,1,0,0,1,0,0
5,0,15000,0,1,0,0,1,0,0,0
6,0,140,32860,1,0,0,1,0,0,0
27,0,5,0,0,1,0,0,1,0,0
74,94,94,0,0,1,0,0,1,0,0
135,0,20000,0,1,0,0,0,1,0,0
29,43,43,0,0,1,0,0,1,0,0
0,200,200,14000,1,0,0,0,1,0,0
17,26,26,0,0,1,1,0,0,0,0
147,0,80000,0,1,0,0,0,1,0,0
11,25,25,0,0,1,0,0,1,0,0
1,31,45551,0,1,0,0,0,1,0,0
17,33,33,0,0,1,0,0,1,0,0
16,0,0,0,0,1,1,0,0,0,0
49,0,1,0,0,1,0,1,0,0,0
48,45,45,0,0,1,0,0,1,0,0
0,0,1500,0,1,0,1,0,0,0,0
15,0,0,0,1,0,0,0,1,0,0
16,2,2,0,0,1,1,0,0,0,0
7,0,10000,0,1,0,0,1,0,0,0
27,5,5,0,0,1,0,0,1,0,0
8,69,95000,0,0,1,1,0,0,0,0
40,0,62,0,0,1,1,0,0,0,0
42,0,0,0,0,1,1,0,0,0,0
2,0,361,0,1,0,1,0,0,0,0
2,0,6000,0,1,0,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
60,0,0,0,0,1,1,0,0,0,0
13,4,4,0,0,1,1,0,0,0,0
25,0,39,0,0,1,0,0,0,1,0
26,0,0,0,0,1,1,0,0,0,0
12,4,4,0,0,1,0,0,0,1,0
30,0,43,0,0,1,1,0,0,0,0
17,26,26,0,0,1,0,0,1,0,0
10,0,0,0,1,0,0,1,0,0,0
12,5,5,0,0,1,0,0,0,1,0
54,3,5,0,0,1,0,0,1,0,0
23,0,0,0,0,1,0,0,1,0,0
0,0,135775,0,1,0,0,0,1,0,0
13,0,0,0,0,1,1,0,0,0,0
10,448,12448,2500000,1,0,0,0,1,0,0
4,0,240700,2700,1,0,0,1,0,0,0
14,13,13,0,0,1,1,0,0,0,0
0,0,10000,0,1,0,1,0,0,0,0
115,0,9135,0,1,0,0,0,1,0,0
114,300,150300,0,1,0,0,0,1,0,0
18,0,214,0,1,0,1,0,0,0,0
11,0,0,0,0,1,1,0,0,0,0
41,3,3,0,0,1,0,0,1,0,0
13,61,61,0,0,1,0,0,0,1,0
10,15,15,0,0,1,0,0,1,0,0
1,12,12,0,1,0,0,0,1,0,0
228,406,3842406,113000,1,0,0,0,1,0,0
71,525,1467925,624000,1,0,0,0,1,0,0
12,16,16,0,0,1,0,0,1,0,0
155,0,0,0,0,1,0,1,0,0,0
30,20,20,0,0,1,0,0,1,0,0
13,8,8,0,0,1,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
22,12,12,0,0,1,0,0,1,0,0
24,0,0,0,0,1,0,0,1,0,0
46,6,6,0,0,1,0,1,0,0,0
26,27,27,0,0,1,1,0,0,0,0
12,26,26,0,0,1,1,0,0,0,0
23,10,10,0,0,1,0,0,0,1,0
164,0,2212413,9940,1,0,0,0,1,0,0
0,0,1200,0,1,0,1,0,0,0,0
12,0,0,0,0,1,1,0,0,0,0
13,7,7,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,1,0,0
15,22,22,0,0,1,1,0,0,0,0
42,5,5,0,0,1,0,1,0,0,0
23,40,40,0,0,1,0,1,0,0,0
12,40,40,0,0,1,0,1,0,0,0
0,0,1221,0,1,0,0,0,0,0,1
1,0,3000,5659,1,0,0,0,0,1,0
10,0,17,0,0,1,0,0,1,0,0
19,0,0,0,0,1,0,0,1,0,0
25,0,10000,0,1,0,0,0,1,0,0
14,10,1210,0,1,0,0,1,0,0,0
19,0,15000,0,1,0,0,0,1,0,0
20,0,0,0,1,0,0,0,1,0,0
42,0,1e+05,0,1,0,0,0,1,0,0
5,0,30000,0,1,0,1,0,0,0,0
42,0,584,0,1,0,1,0,0,0,0
219,0,21882,0,1,0,1,0,0,0,0
11,25,25,0,0,1,1,0,0,0,0
40,0,1000,0,1,0,1,0,0,0,0
56,0,4,0,0,1,0,0,1,0,0
13,0,341,0,1,0,1,0,0,0,0
3,0,600,0,1,0,0,0,0,1,0
14,0,0,0,0,1,0,1,0,0,0
1,100,100,0,0,1,0,0,0,1,0
3,0,4250,399,1,0,0,0,1,0,0
13,20,20,0,0,1,0,0,0,1,0
0,0,100,0,1,0,0,1,0,0,0
27,4,20004,0,1,0,0,0,1,0,0
0,0,90,0,1,0,0,0,0,1,0
29,15,15,0,0,1,0,1,0,0,0
60,0,0,0,0,1,0,0,1,0,0
15,0,0,0,0,1,0,0,1,0,0
1,2,602,0,1,0,0,0,0,1,0
18,18,18,0,0,1,0,1,0,0,0
11,0,0,0,1,0,1,0,0,0,0
4,1,103,25000,1,0,0,1,0,0,0
42,43,43,0,0,1,0,0,1,0,0
80,0,361600,0,1,0,1,0,0,0,0
14,6,6,0,0,1,0,0,1,0,0
12,12,12,0,0,1,0,0,1,0,0
98,6,6,0,0,1,1,0,0,0,0
6,0,0,0,1,0,0,0,1,0,0
0,0,1000,0,1,0,1,0,0,0,0
0,0,20000,0,1,0,0,0,1,0,0
30,0,30000,0,1,0,1,0,0,0,0
12,1,1,0,0,1,1,0,0,0,0
20,5,5,0,0,1,0,1,0,0,0
47,0,0,0,0,1,0,0,1,0,0
26,0,0,0,0,1,0,0,1,0,0
20,6,6,0,0,1,1,0,0,0,0
18,16,16,0,0,1,1,0,0,0,0
13,0,0,0,0,1,1,0,0,0,0
12,20,20,95000,1,0,0,1,0,0,0
166,5,17580,0,1,0,0,0,1,0,0
6,0,5000,0,1,0,1,0,0,0,0
2,0,1500,0,1,0,0,1,0,0,0
20,20,18020,0,1,0,0,0,1,0,0
34,58,283021,9077,1,0,0,0,1,0,0
47,0,225000,0,1,0,0,0,1,0,0
25,2,333002,3000,1,0,0,0,1,0,0
4,0,20000,0,1,0,0,1,0,0,0
2,0,40000,763,1,0,0,0,1,0,0
12,11,11,0,0,1,0,0,1,0,0
13,0,36000,0,0,1,0,0,1,0,0
6,10,21260,0,1,0,0,0,1,0,0
16,0,231,0,1,0,1,0,0,0,0
9,21,207,0,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,1,0
0,0,240,0,1,0,0,0,0,1,0
52,0,299000,0,1,0,1,0,0,0,0
47,15,63015,317000,1,0,0,0,1,0,0
0,0,12000,291,1,0,0,0,1,0,0
20,0,0,0,0,1,0,0,1,0,0
15,0,3,0,0,1,0,0,1,0,0
0,14,7324,0,1,0,0,0,1,0,0
114,0,723000,0,1,0,1,0,0,0,0
35,0,155500,0,1,0,1,0,0,0,0
0,28,2528,0,1,0,1,0,0,0,0
0,0,4000,0,1,0,1,0,0,0,0
27,0,0,0,0,1,0,0,1,0,0
32,28,28,0,0,1,0,0,1,0,0
13,17,17,0,0,1,0,0,1,0,0
24,0,0,0,0,1,0,0,1,0,0
36,0,0,0,0,1,0,0,1,0,0
23,0,0,0,0,1,0,0,0,1,0
10,4,4,0,0,1,0,1,0,0,0
5,0,105,0,1,0,1,0,0,0,0
5,0,820,0,1,0,1,0,0,0,0
68,0,0,0,1,0,1,0,0,0,0
10,19,19,0,0,1,0,1,0,0,0
11,0,0,0,0,1,1,0,0,0,0
20,0,216,0,1,0,1,0,0,0,0
0,0,1900,0,1,0,0,1,0,0,0
3,0,0,3e+05,1,0,0,1,0,0,0
0,0,135,0,1,0,0,1,0,0,0
28,0,0,0,0,1,0,0,1,0,0
14,13,13,0,0,1,1,0,0,0,0
24,0,2000,0,1,0,1,0,0,0,0
11,0,4530,0,1,0,0,1,0,0,0
1399,2143,2562517,66400,1,0,0,0,1,0,0
95,1360,1226360,456000,1,0,0,0,1,0,0
5,0,8000,0,1,0,1,0,0,0,0
0,0,4000,0,0,1,0,0,1,0,0
11,10,20010,0,1,0,0,1,0,0,0
1,0,5000,0,1,0,0,1,0,0,0
33,18,18,0,0,1,0,0,1,0,0
12,26,26,0,0,1,1,0,0,0,0
13,0,0,10000,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1
12,0,0,0,0,1,0,0,1,0,0
0,0,15,25000,1,0,0,1,0,0,0
20,0,0,0,1,0,0,0,1,0,0
42,2,2,0,0,1,0,0,0,1,0
21,0,0,0,1,0,1,0,0,0,0
1,0,60,50000,1,0,0,0,0,0,1
42,42,327542,0,1,0,0,0,1,0,0
17,0,0,0,1,0,0,0,1,0,0
40,0,5733,0,1,0,1,0,0,0,0
29,40,40,0,0,1,0,0,1,0,0
10,0,8,0,0,1,0,0,1,0,0
0,0,3600,0,1,0,1,0,0,0,0
102,0,25,0,0,1,1,0,0,0,0
22,35,35,0,0,1,0,0,1,0,0
21,7,7,0,0,1,1,0,0,0,0
8,200,1200,0,1,0,0,0,1,0,0
43,0,403,0,1,0,1,0,0,0,0
236,0,618486,0,1,0,0,0,1,0,0
6,0,1e+05,22000,1,0,0,0,1,0,0
17,0,0,0,0,1,1,0,0,0,0
11,9,9,0,0,1,1,0,0,0,0
269,65,65,0,0,1,1,0,0,0,0
13,10,10,0,0,1,1,0,0,0,0
23,9,9,0,0,1,0,0,1,0,0
1,0,304,0,1,0,1,0,0,0,0
2,42,42,0,1,0,0,0,1,0,0
10,44,44,0,0,1,1,0,0,0,0
12,0,0,0,0,1,1,0,0,0,0
22,9,9,0,0,1,0,1,0,0,0
50,0,0,0,0,1,0,0,1,0,0
17,7,7,0,0,1,0,0,1,0,0
0,0,12050,0,1,0,0,0,1,0,0
400,0,250,0,0,1,0,0,1,0,0
12,20,20,0,0,1,1,0,0,0,0
0,0,16470,0,1,0,0,1,0,0,0
0,30,5030,0,0,1,1,0,0,0,0
0,0,4105,0,1,0,1,0,0,0,0
0,0,415618,3395,1,0,0,0,1,0,0
11,10,10,0,0,1,1,0,0,0,0
0,10,3529,150000,1,0,0,1,0,0,0
1,14,114,0,1,0,0,0,1,0,0
0,0,600,90000,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
12,0,0,0,0,1,0,0,1,0,0
6,0,0,0,1,0,0,1,0,0,0
5,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1,0,0,1,0,0,0
11,0,27,0,0,1,0,0,1,0,0
52,0,0,0,1,0,1,0,0,0,0
185,0,2e+06,0,1,0,0,0,1,0,0
0,0,2078,0,1,0,0,0,0,0,1
0,0,4690,0,1,0,0,1,0,0,0
0,0,184,0,1,0,1,0,0,0,0
0,0,0,360000,1,0,0,1,0,0,0
50,0,3030,0,1,0,1,0,0,0,0
100,0,3649,0,1,0,1,0,0,0,0
3,0,280,0,1,0,0,1,0,0,0
0,0,0,0,1,0,1,0,0,0,0
44,800,800,0,0,1,0,1,0,0,0
49,0,551,0,1,0,1,0,0,0,0
430,0,6516,0,1,0,1,0,0,0,0
4,0,3000,0,1,0,0,0,1,0,0
17,0,1e+05,0,1,0,0,1,0,0,0
0,0,1436,0,1,0,0,1,0,0,0
0,0,200,0,1,0,0,1,0,0,0
10,0,246,0,1,0,1,0,0,0,0
61,113,113,0,1,0,0,0,1,0,0
16,0,7000,57000,1,0,0,0,1,0,0
233,175,775,0,1,0,0,0,1,0,0
39,0,0,0,1,0,0,0,1,0,0
60,0,0,0,1,0,0,0,1,0,0
9,65,1465,0,1,0,0,0,1,0,0
22,500,1500,0,1,0,0,0,1,0,0
4,150,150,0,1,0,0,0,1,0,0
76,0,0,0,1,0,0,0,1,0,0
1,246,246,0,1,0,0,0,1,0,0
11,0,0,0,1,0,0,1,0,0,0
10,0,0,0,1,0,0,1,0,0,0
17,58,6458,282000,1,0,0,0,1,0,0
10,50,50,0,0,1,0,0,1,0,0
6,12,3012,0,0,1,0,0,1,0,0
0,0,4368,0,1,0,0,0,1,0,0
155,0,529,0,1,0,1,0,0,0,0
51,0,63,0,1,0,1,0,0,0,0
40,0,0,0,0,1,0,0,1,0,0
12,34,34,0,0,1,1,0,0,0,0
11,0,1099,0,1,0,1,0,0,0,0
15,0,0,0,0,1,0,0,1,0,0
10,19,19,0,0,1,0,0,1,0,0
12,0,300,150000,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
0,0,32000,0,1,0,1,0,0,0,0
0,0,0,225573,1,0,0,0,0,1,0
0,0,25000,0,1,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,1
0,0,1900000,0,1,0,0,0,1,0,0
0,0,2e+05,0,1,0,0,0,1,0,0
134,0,1.8e+07,2910000,1,0,0,0,1,0,0
0,0,3700000,0,1,0,1,0,0,0,0
15,0,10,0,0,1,0,0,1,0,0
102,0,0,0,0,1,0,0,1,0,0
59,80,200080,125000,1,0,0,1,0,0,0
41,14,14,0,0,1,0,0,1,0,0
43,0,0,0,0,1,1,0,0,0,0
20,0,2,0,1,0,0,0,1,0,0
2,0,17719,0,1,0,1,0,0,0,0
11,24,24,0,0,1,0,0,1,0,0
0,0,6000,0,1,0,1,0,0,0,0
4,0,1400000,0,1,0,1,0,0,0,0
11,0,0,0,1,0,0,0,1,0,0
18,0,35000,0,1,0,0,0,1,0,0
34,1,1,0,0,1,0,0,1,0,0
15,13,13,0,0,1,0,0,1,0,0
0,0,5000,0,1,0,0,1,0,0,0
32,0,3990,0,1,0,0,0,1,0,0
64,0,0,0,0,1,0,0,1,0,0
17,19,19,0,0,1,1,0,0,0,0
0,0,0,4e+05,1,0,0,0,0,1,0
2,2,2,450000,1,0,0,0,0,1,0
0,0,0,10000,1,0,0,0,0,1,0
0,0,0,1e+05,1,0,0,0,0,1,0
4,0,0,150000,1,0,0,0,0,1,0
11,130,130,5500000,1,0,0,0,0,1,0
0,0,0,1e+05,1,0,0,0,0,1,0
3,0,0,250000,1,0,0,0,0,1,0
13,0,0,1200000,1,0,0,0,0,1,0
7,0,0,550000,1,0,0,0,0,1,0
6,0,0,1e+05,1,0,0,0,0,1,0
0,0,0,1e+05,1,0,0,0,0,1,0
0,0,0,1e+05,1,0,0,0,0,1,0
29,0,285000,71000,1,0,1,0,0,0,0
17,0,137533,605000,1,0,0,0,1,0,0
9,0,24508,4080,1,0,0,0,1,0,0
7,0,2000,0,1,0,0,0,1,0,0
16,30,30,0,0,1,0,0,1,0,0
65,220,220,5e+05,1,0,0,1,0,0,0
105,0,40000,0,1,0,1,0,0,0,0
4,0,23000,0,1,0,1,0,0,0,0
5,100,100,0,0,1,0,0,1,0,0
23,25,25,0,0,1,0,0,1,0,0
13,9,9,0,0,1,0,0,1,0,0
1,0,7313,0,1,0,1,0,0,0,0
130,0,1e+05,0,1,0,0,0,1,0,0
5,0,3500,0,1,0,1,0,0,0,0
12,0,0,0,0,1,0,0,1,0,0
10,10,10,0,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,1,0
7,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
29,25,25,0,0,1,0,1,0,0,0
17,11,47714,0,1,0,0,1,0,0,0
0,0,2000,0,1,0,1,0,0,0,0
0,0,118755,0,1,0,1,0,0,0,0
24,0,0,0,1,0,0,1,0,0,0
40,0,339495,90000,1,0,0,1,0,0,0
35,37,37,0,0,1,1,0,0,0,0
26,5,5,0,0,1,0,0,1,0,0
20,0,0,0,0,1,1,0,0,0,0
12,14,14,0,0,1,0,0,1,0,0
50,30,30,0,0,1,0,0,1,0,0
20,0,6600,130000,1,0,0,1,0,0,0
32,0,0,0,0,1,0,1,0,0,0
68,1,217087,971000,1,0,0,0,1,0,0
19,0,1,0,0,1,0,0,0,1,0
15,6,6,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0
29,0,11,0,0,1,0,0,1,0,0
3,100,100,0,0,1,0,0,1,0,0
515,0,17875,0,1,0,1,0,0,0,0
5,0,115,0,1,0,1,0,0,0,0
21,0,27,0,0,1,1,0,0,0,0
10,0,500,9,1,0,1,0,0,0,0
5,0,65000,30000,1,0,0,1,0,0,0
1490,0,20765,0,1,0,1,0,0,0,0
30,0,150,0,1,0,1,0,0,0,0
22,9,9,0,0,1,1,0,0,0,0
1,0,228,0,1,0,0,1,0,0,0
2,0,0,0,1,0,0,1,0,0,0
16,0,0,140000,1,0,0,1,0,0,0
22,0,357,0,1,0,0,0,1,0,0
0,0,500,0,1,0,0,0,0,1,0
7,0,33000,0,1,0,1,0,0,0,0
13,24,24,0,0,1,0,0,1,0,0
11,29,29,0,0,1,0,1,0,0,0
16,0,0,0,0,1,0,0,1,0,0
25,0,1,0,0,1,0,0,0,1,0
7,0,15000,0,1,0,1,0,0,0,0
7,0,250,0,1,0,1,0,0,0,0
17,45,45,0,0,1,1,0,0,0,0
38,10,10,0,0,1,0,0,1,0,0
10,70,162770,0,1,0,1,0,0,0,0
0,0,0,1200,1,0,1,0,0,0,0
15,27,27,0,0,1,0,1,0,0,0
34,0,0,0,0,1,1,0,0,0,0
20,20,20,6e+05,1,0,0,1,0,0,0
3,0,0,0,0,1,1,0,0,0,0
2,0,0,0,1,0,1,0,0,0,0
2,90,90,0,1,0,1,0,0,0,0
74,26,11556,0,1,0,0,0,1,0,0
67,826,137660,2e+05,1,0,0,0,1,0,0
22,50,50,0,0,1,0,0,1,0,0
12,0,0,0,0,1,0,0,1,0,0
77,0,0,0,0,1,0,0,1,0,0
40,0,0,0,0,1,1,0,0,0,0
25,0,0,0,0,1,0,0,0,1,0
80,0,0,0,1,0,0,0,1,0,0
3,0,725,0,0,1,0,1,0,0,0
80,16,215198,240000,1,0,1,0,0,0,0
70,15,15,0,0,1,1,0,0,0,0
62,30,30,0,0,1,0,0,0,1,0
108,0,93,0,0,1,0,0,0,1,0
29,37,37,0,0,1,0,0,1,0,0
117,450,450,0,0,1,1,0,0,0,0
1,359,41027,250000,1,0,0,0,1,0,0
28,0,0,0,0,1,0,0,1,0,0
36,18,618,0,1,0,0,0,1,0,0
104,0,20000,0,1,0,0,0,1,0,0
1,0,900,30000,1,0,0,0,0,0,1
10,0,0,0,0,1,0,0,0,1,0
93,100,100,0,0,1,1,0,0,0,0
109,0,264,0,1,0,1,0,0,0,0
6,0,47,0,1,0,1,0,0,0,0
15,0,0,0,1,0,1,0,0,0,0
23,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0
29,0,0,0,0,1,0,0,1,0,0
18,28,28,0,0,1,0,0,1,0,0
12,49,49,0,0,1,1,0,0,0,0
21,0,0,0,0,1,0,0,1,0,0
26,1,80,0,0,1,0,0,1,0,0
46,0,0,0,0,1,1,0,0,0,0
52,9,2384,0,1,0,0,0,0,0,1
43,3,3,0,1,0,0,0,1,0,0
27,14,14,0,0,1,0,1,0,0,0
26,15,15,0,0,1,0,0,1,0,0
22,57,57,0,0,1,0,0,1,0,0
1,0,280,0,1,0,0,0,0,1,0
0,0,300,0,1,0,0,0,0,0,1
3,0,3830,0,1,0,0,1,0,0,0
14,14,15014,0,1,0,0,1,0,0,0
5,0,70000,10000,1,0,0,1,0,0,0
0,0,800,0,1,0,0,1,0,0,0
3,0,0,0,1,0,1,0,0,0,0
13,0,1e+06,26000,1,0,0,0,1,0,0
5,15,765,0,0,1,0,0,1,0,0
33,35,35,0,0,1,0,0,1,0,0
22,0,0,13561,1,0,1,0,0,0,0
38,0,0,0,1,0,0,0,1,0,0
22,20,20,0,0,1,1,0,0,0,0
0,0,13997,0,0,1,0,0,1,0,0
12,0,0,0,0,1,0,0,0,1,0
48,0,0,0,0,1,1,0,0,0,0
32,2,2,0,0,1,0,0,1,0,0
12,0,0,0,0,1,0,0,1,0,0
0,0,3000,0,1,0,0,1,0,0,0
1,0,0,0,1,0,0,0,0,0,1
29,23,23,0,0,1,0,1,0,0,0
15,20,20,0,0,1,0,1,0,0,0
11,0,0,0,0,1,0,0,1,0,0
17,0,0,0,0,1,0,0,1,0,0
10,80,280,0,1,0,0,1,0,0,0
11,0,105,0,0,1,0,1,0,0,0
10,0,0,0,1,0,0,1,0,0,0
30,23,23,0,0,1,0,0,1,0,0
9,0,5000,1300000,1,0,0,0,0,0,1
120,60,80060,14000,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,0,0
146,173,1504317,0,1,0,0,1,0,0,0
12,9,185009,0,1,0,0,0,1,0,0
76,0,20000,3900000,1,0,0,0,1,0,0
0,0,500,0,1,0,0,1,0,0,0
0,0,250000,13000,1,0,0,0,1,0,0
9,0,16000,0,1,0,0,1,0,0,0
2,0,12500,0,1,0,0,1,0,0,0
13,0,750,0,1,0,0,0,1,0,0
1,0,900,0,1,0,0,0,0,1,0
2,0,1000,0,1,0,0,0,0,1,0
43,50,2300050,78000,1,0,0,0,1,0,0
8,0,100,0,1,0,0,1,0,0,0
1,0,550,4e+05,1,0,0,0,0,1,0
4,0,60000,0,1,0,0,0,1,0,0
13,0,3000,0,1,0,0,1,0,0,0
2,1,651,0,1,0,1,0,0,0,0
23,0,2950,0,1,0,0,0,1,0,0
0,0,14000,25752,1,0,0,0,0,1,0
0,0,1000,0,1,0,0,0,1,0,0
2,0,119200,45000,1,0,0,1,0,0,0
10,0,645,0,1,0,0,0,1,0,0
5,0,3000,0,1,0,0,0,1,0,0
15,0,121000,50,1,0,0,0,1,0,0
24,35,2035,0,1,0,0,1,0,0,0
36,0,0,0,1,0,0,0,1,0,0
0,0,845,200,1,0,0,0,1,0,0
1,0,17184,0,1,0,0,0,1,0,0
20,0,0,0,0,1,1,0,0,0,0
1,0,200,448000,1,0,0,0,0,1,0
14,0,0,0,0,1,0,0,0,1,0
11,0,1,0,0,1,1,0,0,0,0
12,18,18,0,0,1,1,0,0,0,0
29,3,3,0,0,1,1,0,0,0,0
14,0,0,0,0,1,1,0,0,0,0
72,0,0,0,1,0,0,0,1,0,0
30,0,0,0,0,1,1,0,0,0,0
29,5,5,0,0,1,0,1,0,0,0
18,0,0,0,0,1,0,0,1,0,0
14,0,0,0,0,1,1,0,0,0,0
18,0,5,0,0,1,1,0,0,0,0
22,0,0,0,1,0,1,0,0,0,0
22,0,4,0,0,1,0,0,0,1,0
39,6,178,0,0,1,0,0,0,1,0
14,3,3,0,0,1,1,0,0,0,0
3,329,329,342000,1,0,0,0,1,0,0
11,16,16,0,0,1,0,0,1,0,0
10,49,49,0,0,1,1,0,0,0,0
30,0,17,0,0,1,1,0,0,0,0
22,0,0,0,0,1,1,0,0,0,0
10,4,4,0,0,1,0,0,0,1,0
13,30,30,0,0,1,0,0,0,1,0
110,0,0,0,0,1,0,0,1,0,0
15,0,2e+05,0,1,0,0,0,1,0,0
22,0,0,0,0,1,0,0,1,0,0
41,0,225,0,1,0,0,0,1,0,0
5,105,105,0,0,1,0,0,1,0,0
16,0,0,0,0,1,0,0,1,0,0
10,0,0,0,0,1,0,0,0,1,0
30,0,0,0,0,1,1,0,0,0,0
12,50,50,0,0,1,1,0,0,0,0
24,0,0,0,0,1,1,0,0,0,0
10,0,0,0,0,1,1,0,0,0,0
0,0,150,0,1,0,0,0,0,1,0
5,0,0,0,1,0,0,0,0,1,0
2,50,50,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
4,0,0,0,1,0,0,0,1,0,0
16,0,0,0,1,0,0,0,0,1,0
500,0,0,0,1,0,0,0,0,1,0
6,0,0,0,1,0,0,0,0,1,0
0,0,202,0,1,0,0,0,0,1,0
30,0,0,0,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,1,0
1,89,89,0,1,0,0,0,0,1,0
3,0,0,0,1,0,0,0,1,0,0
225,0,63000,0,1,0,0,0,1,0,0
62,0,10000,0,1,0,0,0,1,0,0
29,0,50000,0,1,0,0,0,1,0,0
130,0,2000,0,1,0,0,0,1,0,0
12,0,0,22000,1,0,0,0,1,0,0
8,0,5000,0,1,0,0,1,0,0,0
242,0,1650000,1620000,1,0,0,0,1,0,0
6,0,30000,4e+06,1,0,0,0,0,1,0
113,0,4000,0,1,0,0,0,1,0,0
228,186,186,0,1,0,0,0,1,0,0
127,0,2e+05,0,1,0,0,0,1,0,0
4,0,120,0,1,0,0,1,0,0,0
10,0,750,28000,1,0,0,1,0,0,0
22,0,500,0,1,0,0,0,1,0,0
9,1000,14000,12500000,1,0,0,0,1,0,0
0,0,9758,0,1,0,0,0,1,0,0
16,0,124,0,0,1,0,0,1,0,0
150,335,565335,3e+05,1,0,1,0,0,0,0
5,12,40012,60000,1,0,0,0,1,0,0
9,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
6,0,0,0,1,0,0,1,0,0,0
67,0,884572,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,1,0,0,0
12,25,25,0,0,1,1,0,0,0,0
11,0,0,0,0,1,0,0,0,1,0
32,0,0,0,0,1,0,1,0,0,0
31,0,0,0,0,1,1,0,0,0,0
535,4000,105004000,4425655,1,0,0,0,1,0,0
12,49,49,0,0,1,1,0,0,0,0
13,4,4,0,0,1,0,0,1,0,0
47,0,0,0,0,1,0,0,1,0,0
0,0,5800,0,1,0,1,0,0,0,0
365,0,34542,0,1,0,0,0,1,0,0
182,0,17000,0,1,0,0,0,1,0,0
30,0,0,0,1,0,0,0,1,0,0
56,0,0,0,1,0,0,0,1,0,0
27,0,0,0,1,0,0,0,1,0,0
9,17,47255,0,1,0,1,0,0,0,0
20,0,0,0,0,1,1,0,0,0,0
7,0,340000,4e+06,1,0,0,0,0,1,0
29,0,0,0,0,1,1,0,0,0,0
4,0,1500,0,1,0,0,1,0,0,0
26,24,24,0,0,1,0,0,0,1,0
58,0,5000,0,1,0,0,0,1,0,0
80,0,0,0,1,0,0,0,1,0,0
199,17,17,0,0,1,0,1,0,0,0
20,50,50,0,0,1,0,0,1,0,0
11,3,7003,0,1,0,0,0,1,0,0
29,15,15,0,0,1,0,0,1,0,0
56,0,49,0,0,1,0,0,0,1,0
15,0,0,0,0,1,1,0,0,0,0
11,0,0,0,0,1,0,0,1,0,0
